,index,age,gender,education,job,experience,salary,country,race
4233,4233,30.0,Male,Bachelor's Degree,Software Developer,6.0,85000.0,UK,White
4234,4234,40.0,Female,Master's Degree,Marketing Coordinator,12.0,122000.0,Canada,Black
4235,4235,33.0,Male,Bachelor's Degree,Operations Manager,7.0,96000.0,China,White
4236,4236,29.0,Female,Master's Degree,Human Resources Coordinator,3.0,49000.0,USA,Hispanic
4237,4237,43.0,Male,PhD,Data Scientist,16.0,162000.0,USA,Asian
4238,4238,34.0,Female,Bachelor's Degree,Human Resources Manager,9.0,99000.0,China,Chinese
4239,4239,23.0,Male,High School,Junior Sales Associate,1.0,26000.0,Canada,White
4240,4240,36.0,Female,Master's Degree,Marketing Manager,11.0,117000.0,USA,African American
4241,4241,30.0,Male,Bachelor's Degree,Software Engineer,5.0,75000.0,UK,Asian
4242,4242,50.0,Male,PhD,Data Scientist,23.0,225000.0,Australia,White
4243,4243,27.0,Female,Bachelor's Degree,Junior Software Developer,2.0,36000.0,UK,Mixed
4244,4244,43.0,Female,Master's Degree,Human Resources Manager,14.0,146000.0,UK,White
4245,4245,37.0,Male,Bachelor's Degree,Operations Manager,10.0,113000.0,Canada,Black
4246,4246,29.0,Female,High School,Junior Sales Associate,1.0,26000.0,Canada,Asian
4247,4247,44.0,Male,PhD,Data Scientist,17.0,168000.0,USA,Hispanic
4248,4248,30.0,Male,Bachelor's Degree,Software Developer,6.0,85000.0,Canada,White
4249,4249,40.0,Female,Master's Degree,Marketing Coordinator,12.0,122000.0,Australia,Australian
4250,4250,33.0,Male,Bachelor's Degree,Operations Manager,7.0,96000.0,China,Chinese
4251,4251,29.0,Female,Master's Degree,Human Resources Coordinator,3.0,49000.0,Australia,Asian
4252,4252,43.0,Male,PhD,Data Scientist,16.0,162000.0,USA,African American
4253,4253,,Female,Bachelor's Degree,Human Resources Manager,9.0,99000.0,USA,White
4254,4254,23.0,Male,High School,Junior Sales Associate,1.0,26000.0,USA,Hispanic
4255,4255,36.0,Female,Master's Degree,Marketing Manager,11.0,117000.0,USA,White
4256,4256,30.0,Male,Bachelor's Degree,Software Engineer,5.0,75000.0,UK,Mixed
4257,4257,,Male,PhD,Data Scientist,23.0,225000.0,UK,Welsh
4258,4258,27.0,Female,Bachelor's Degree,Junior Software Developer,2.0,36000.0,Australia,Asian
4259,4259,43.0,Female,Master's Degree,Human Resources Manager,14.0,146000.0,USA,African American
4260,4260,37.0,Male,Bachelor's Degree,Operations Manager,10.0,113000.0,China,White
4261,4261,29.0,Female,High School,Junior Sales Associate,1.0,26000.0,USA,White
4262,4262,44.0,Male,PhD,Data Scientist,17.0,168000.0,UK,Mixed
4263,4263,30.0,Male,Bachelor's Degree,Software Developer,6.0,85000.0,Australia,Australian
4264,4264,32.0,Female,Master's Degree,Software Developer,8.0,95000.0,USA,White
4265,4265,46.0,Male,PhD,Data Scientist,18.0,180000.0,UK,Asian
4266,4266,28.0,Female,Bachelor's Degree,Marketing Coordinator,2.0,41000.0,UK,Welsh
4267,4267,24.0,Male,High School,Junior Sales Associate,1.0,26000.0,USA,White
4268,4268,31.0,Female,Master's Degree,Marketing Manager,5.0,68000.0,UK,Asian
4269,4269,39.0,Male,Bachelor's Degree,Operations Manager,13.0,127000.0,UK,Asian
4270,4270,25.0,Female,Bachelor's Degree,Human Resources Coordinator,2.0,47000.0,Canada,White
4271,4271,41.0,Male,PhD,Data Scientist,15.0,155000.0,Canada,Asian
4272,4272,35.0,Female,Bachelor's Degree,Human Resources Manager,8.0,92000.0,China,Korean
4273,4273,26.0,Male,High School,Junior Sales Associate,1.0,26000.0,Australia,White
4274,4274,37.0,Female,Master's Degree,Marketing Manager,12.0,125000.0,Australia,Australian
4275,4275,29.0,Male,Bachelor's Degree,Software Engineer,4.0,71000.0,UK,Mixed
4276,4276,51.0,Male,PhD,Data Scientist,24.0,240000.0,Canada,Black
4277,4277,28.0,Female,Bachelor's Degree,Junior Software Developer,2.0,36000.0,Canada,White
4278,4278,,Female,Master's Degree,Human Resources Manager,15.0,152000.0,China,Chinese
4279,4279,38.0,Male,Bachelor's Degree,Operations Manager,11.0,119000.0,Australia,Asian
4280,4280,30.0,Female,High School,Junior Sales Associate,1.0,26000.0,USA,African American
4281,4281,45.0,Male,PhD,Data Scientist,19.0,190000.0,Australia,Asian
4282,4282,31.0,Male,Bachelor's Degree,Software Developer,6.0,85000.0,USA,Hispanic
4283,4283,,Female,Master's Degree,Marketing Coordinator,13.0,131000.0,UK,White
4284,4284,34.0,Male,Bachelor's Degree,Operations Manager,8.0,101000.0,USA,White
4285,4285,30.0,Female,Master's Degree,Human Resources Coordinator,3.0,49000.0,UK,Asian
4286,4286,44.0,Male,PhD,Data Scientist,18.0,182000.0,USA,Asian
4287,4287,35.0,Female,Bachelor's Degree,Human Resources Manager,8.0,92000.0,China,Chinese
4288,4288,26.0,Male,High School,Junior Sales Associate,1.0,26000.0,China,White
4289,4289,37.0,Female,Master's Degree,Marketing Manager,12.0,125000.0,China,Korean
4290,4290,29.0,Male,Bachelor's Degree,Software Engineer,4.0,71000.0,Canada,Black
4291,4291,51.0,Male,PhD,Data Scientist,24.0,240000.0,UK,Welsh
4292,4292,,Female,Bachelor's Degree,Junior Software Developer,2.0,36000.0,USA,Asian
4293,4293,,Female,Master's Degree,Human Resources Manager,15.0,152000.0,Australia,White
4294,4294,,Male,Bachelor's Degree,Operations Manager,11.0,119000.0,USA,Hispanic
4295,4295,30.0,Female,High School,Junior Sales Associate,1.0,26000.0,China,Chinese
4296,4296,45.0,Male,PhD,Data Scientist,19.0,190000.0,Canada,Asian
4297,4297,31.0,Male,Bachelor's Degree,Software Developer,6.0,85000.0,UK,White
4298,4298,41.0,Female,Master's Degree,Marketing Coordinator,13.0,131000.0,USA,Asian
4299,4299,34.0,Male,Bachelor's Degree,Operations Manager,8.0,101000.0,USA,African American
4300,4300,30.0,Female,Master's Degree,Human Resources Coordinator,3.0,49000.0,UK,Welsh
4301,4301,44.0,Male,PhD,Data Scientist,18.0,182000.0,USA,African American
4302,4302,35.0,Female,Bachelor's Degree,Human Resources Manager,8.0,92000.0,Canada,White
4303,4303,26.0,Male,High School,Junior Sales Associate,1.0,26000.0,Canada,Asian
4304,4304,37.0,Female,Master's Degree,Marketing Manager,12.0,125000.0,Canada,White
4305,4305,29.0,Male,Bachelor's Degree,Software Engineer,4.0,71000.0,Australia,White
4306,4306,,Male,PhD,Data Scientist,24.0,240000.0,China,Korean
4307,4307,28.0,Female,Bachelor's Degree,Junior Software Developer,2.0,36000.0,USA,African American
4308,4308,44.0,Female,Master's Degree,Human Resources Manager,15.0,152000.0,Australia,White
4309,4309,38.0,Male,Bachelor's Degree,Operations Manager,11.0,119000.0,USA,African American
4310,4310,,Female,High School,Junior Sales Associate,1.0,26000.0,Australia,Asian
4311,4311,45.0,Male,PhD,Data Scientist,19.0,190000.0,China,Korean
4312,4312,,Male,Bachelor's Degree,Software Developer,6.0,85000.0,China,Chinese
4313,4313,41.0,Female,Master's Degree,Marketing Coordinator,13.0,131000.0,China,White
4314,4314,34.0,Male,Bachelor's Degree,Operations Manager,8.0,101000.0,China,Korean
4315,4315,30.0,Female,Master's Degree,Human Resources Coordinator,3.0,49000.0,UK,White
4316,4316,44.0,Male,PhD,Data Scientist,18.0,182000.0,Australia,White
4317,4317,35.0,Female,Bachelor's Degree,Human Resources Manager,8.0,92000.0,USA,Asian
4318,4318,26.0,Male,High School,Junior Sales Associate,1.0,26000.0,USA,White
4319,4319,37.0,Female,Master's Degree,Marketing Manager,12.0,125000.0,UK,Mixed
4320,4320,29.0,Male,Bachelor's Degree,Software Engineer,4.0,71000.0,Canada,Asian
4321,4321,51.0,Male,PhD,Data Scientist,24.0,240000.0,China,Chinese
4322,4322,,Female,Bachelor's Degree,Junior Software Developer,2.0,36000.0,UK,Asian
4323,4323,44.0,Female,Master's Degree,Human Resources Manager,15.0,152000.0,UK,Mixed
4324,4324,38.0,Male,Bachelor's Degree,Operations Manager,11.0,119000.0,USA,African American
4325,4325,30.0,Female,High School,Junior Sales Associate,1.0,26000.0,UK,Mixed
4326,4326,45.0,Male,PhD,Data Scientist,19.0,190000.0,UK,Mixed
4327,4327,31.0,Male,Bachelor's Degree,Software Developer,6.0,85000.0,UK,Asian
4328,4328,41.0,Female,Master's Degree,Marketing Coordinator,13.0,131000.0,UK,Welsh
4329,4329,34.0,Male,Bachelor's Degree,Operations Manager,8.0,101000.0,USA,African American
4330,4330,30.0,Female,Master's Degree,Human Resources Coordinator,3.0,49000.0,Canada,White
4331,4331,44.0,Male,PhD,Data Scientist,18.0,182000.0,UK,Welsh
4332,4332,35.0,Female,Bachelor's Degree,Human Resources Manager,8.0,92000.0,UK,Mixed
4333,4333,26.0,Male,High School,Junior Sales Associate,1.0,26000.0,Australia,White
4334,4334,37.0,Female,Master's Degree,Marketing Manager,12.0,125000.0,UK,White
4335,4335,29.0,Male,Bachelor's Degree,Software Engineer,4.0,71000.0,USA,White
4336,4336,,Male,PhD,Data Scientist,24.0,240000.0,USA,White
4337,4337,28.0,Female,Bachelor's Degree,Junior Software Developer,2.0,36000.0,China,Chinese
4338,4338,44.0,Female,Master's Degree,Human Resources Manager,15.0,152000.0,UK,White
4339,4339,38.0,Male,Bachelor's Degree,Operations Manager,11.0,119000.0,USA,Hispanic
4340,4340,30.0,Female,High School,Junior Sales Associate,1.0,26000.0,China,Chinese
4341,4341,45.0,Male,PhD,Data Scientist,19.0,190000.0,USA,Hispanic
4342,4342,31.0,Male,Bachelor's Degree,Software Developer,6.0,85000.0,China,Chinese
4343,4343,41.0,Female,Master's Degree,Marketing Coordinator,13.0,131000.0,Canada,Black
4344,4344,34.0,Male,Bachelor's Degree,Operations Manager,8.0,101000.0,Australia,White
4345,4345,30.0,Female,Master's Degree,Human Resources Coordinator,3.0,49000.0,Australia,Asian
4346,4346,44.0,Male,PhD,Data Scientist,18.0,182000.0,Australia,Australian
4347,4347,35.0,Female,Bachelor's Degree,Human Resources Manager,8.0,92000.0,Canada,Asian
4348,4348,26.0,Male,High School,Junior Sales Associate,1.0,26000.0,Australia,White
4349,4349,37.0,Female,Master's Degree,Marketing Manager,12.0,125000.0,China,Korean
4350,4350,29.0,Male,Bachelor's Degree,Software Engineer,4.0,71000.0,Australia,Asian
4351,4351,51.0,Male,PhD,Data Scientist,24.0,240000.0,Canada,Black
4352,4352,28.0,Female,Bachelor's Degree,Junior Software Developer,2.0,36000.0,Australia,Asian
4353,4353,,Female,Master's Degree,Human Resources Manager,15.0,152000.0,Australia,White
4354,4354,38.0,Male,Bachelor's Degree,Operations Manager,11.0,119000.0,Canada,Asian
4355,4355,30.0,Female,High School,Junior Sales Associate,1.0,26000.0,UK,Mixed
4356,4356,45.0,Male,PhD,Data Scientist,19.0,190000.0,Australia,Asian
4357,4357,31.0,Male,Bachelor's Degree,Software Developer,6.0,85000.0,Canada,Black
4358,4358,41.0,Female,Master's Degree,Marketing Coordinator,13.0,131000.0,Australia,Asian
4359,4359,34.0,Male,Bachelor's Degree,Operations Manager,8.0,101000.0,USA,African American
4360,4360,30.0,Female,Master's Degree,Human Resources Coordinator,3.0,49000.0,USA,Hispanic
4361,4361,44.0,Male,PhD,Data Scientist,18.0,182000.0,China,Chinese
4362,4362,35.0,Female,Bachelor's Degree,Human Resources Manager,8.0,92000.0,Australia,White
4363,4363,26.0,Male,High School,Junior Sales Associate,1.0,26000.0,Canada,Black
4364,4364,,Female,Master's Degree,Marketing Manager,12.0,125000.0,China,White
4365,4365,29.0,Male,Bachelor's Degree,Software Engineer,4.0,71000.0,USA,Asian
4366,4366,51.0,Male,PhD,Data Scientist,24.0,240000.0,Canada,White
4367,4367,28.0,Female,Bachelor's Degree,Junior Software Developer,2.0,36000.0,Canada,White
4368,4368,44.0,Female,Master's Degree,Human Resources Manager,15.0,152000.0,China,Korean
4369,4369,38.0,Male,Bachelor's Degree,Operations Manager,11.0,119000.0,China,Chinese
4370,4370,30.0,Female,High School,Junior Sales Associate,1.0,26000.0,China,White
4371,4371,45.0,Male,PhD,Data Scientist,19.0,190000.0,USA,Hispanic
4372,4372,31.0,Male,Bachelor's Degree,Software Developer,6.0,85000.0,Australia,Asian
4373,4373,,Female,Master's Degree,Marketing Coordinator,13.0,131000.0,UK,Welsh
4374,4374,34.0,Male,Bachelor's Degree,Operations Manager,8.0,101000.0,Canada,Black
4375,4375,30.0,Female,Master's Degree,Human Resources Coordinator,3.0,49000.0,UK,Mixed
4376,4376,44.0,Male,PhD,Data Scientist,18.0,182000.0,Canada,Black
4377,4377,35.0,Female,Bachelor's Degree,Human Resources Manager,8.0,92000.0,Australia,Australian
4378,4378,26.0,Male,High School,Junior Sales Associate,1.0,26000.0,UK,White
4379,4379,37.0,Female,Master's Degree,Marketing Manager,12.0,125000.0,China,White
4380,4380,29.0,Male,Bachelor's Degree,Software Engineer,4.0,71000.0,Canada,Asian
4381,4381,51.0,Male,PhD,Data Scientist,24.0,240000.0,Canada,Asian
4382,4382,28.0,Female,Bachelor's Degree,Junior Software Developer,2.0,36000.0,Canada,White
4383,4383,44.0,Female,Master's Degree,Human Resources Manager,15.0,152000.0,UK,Welsh
4384,4384,38.0,Male,Bachelor's Degree,Operations Manager,11.0,119000.0,Australia,Asian
4385,4385,30.0,Female,High School,Junior Sales Associate,1.0,26000.0,China,Chinese
4386,4386,45.0,Male,PhD,Data Scientist,19.0,190000.0,Australia,White
4387,4387,31.0,Male,Bachelor's Degree,Software Developer,6.0,85000.0,UK,Welsh
4388,4388,41.0,Female,Master's Degree,Marketing Coordinator,13.0,131000.0,China,Korean
4389,4389,,Male,Bachelor's Degree,Software Developer,3.0,62000.0,Canada,White
4390,4390,42.0,Female,Master's Degree,Marketing Manager,16.0,137000.0,USA,Asian
4391,4391,35.0,Male,PhD,Data Scientist,9.0,112000.0,UK,Welsh
4392,4392,29.0,Female,Bachelor's Degree,Human Resources Coordinator,2.0,45000.0,USA,White
4393,4393,33.0,Male,High School,Junior Sales Associate,1.0,25000.0,USA,Hispanic
4394,4394,36.0,Female,Bachelor's Degree,Operations Manager,7.0,91000.0,USA,White
4395,4395,43.0,Male,PhD,Data Scientist,17.0,179000.0,UK,Asian
4396,4396,31.0,Female,Bachelor's Degree,Software Engineer,5.0,74000.0,Canada,White
4397,4397,49.0,Male,Master's Degree,Marketing Manager,23.0,228000.0,Canada,White
4398,4398,28.0,Female,Bachelor's Degree,Junior Software Developer,2.0,37000.0,Australia,Asian
4399,4399,45.0,Female,PhD,Data Scientist,19.0,193000.0,UK,Asian
4400,4400,38.0,Male,Bachelor's Degree,Operations Manager,11.0,119000.0,Canada,Black
4401,4401,30.0,Female,High School,Junior Sales Associate,1.0,25000.0,Canada,Black
4402,4402,45.0,Male,Master's Degree,Marketing Manager,20.0,204000.0,Australia,White
4403,4403,27.0,Female,Bachelor's Degree,Software Developer,3.0,61000.0,UK,Mixed
4404,4404,41.0,Male,PhD,Data Scientist,15.0,157000.0,Canada,Asian
4405,4405,35.0,Female,Master's Degree,Human Resources Manager,8.0,92000.0,Australia,Australian
4406,4406,26.0,Male,Bachelor's Degree,Software Engineer,1.0,52000.0,USA,White
4407,4407,30.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,58000.0,USA,African American
4408,4408,48.0,Male,PhD,Data Scientist,22.0,219000.0,Canada,Asian
4409,4409,32.0,Female,Master's Degree,Marketing Manager,6.0,77000.0,Canada,Black
4410,4410,,Male,Bachelor's Degree,Operations Manager,8.0,104000.0,Australia,White
4411,4411,31.0,Female,High School,Junior Sales Associate,1.0,25000.0,Canada,Asian
4412,4412,45.0,Male,Master's Degree,Marketing Manager,20.0,204000.0,UK,White
4413,4413,,Female,Bachelor's Degree,Junior Software Developer,2.0,37000.0,USA,African American
4414,4414,,Female,PhD,Data Scientist,18.0,183000.0,Canada,Asian
4415,4415,38.0,Male,Bachelor's Degree,Operations Manager,11.0,119000.0,Australia,Australian
4416,4416,30.0,Female,High School,Junior Sales Associate,1.0,25000.0,UK,Mixed
4417,4417,45.0,Male,Master's Degree,Marketing Manager,20.0,204000.0,UK,Mixed
4418,4418,27.0,Female,Bachelor's Degree,Software Developer,3.0,61000.0,China,Korean
4419,4419,41.0,Male,PhD,Data Scientist,15.0,157000.0,Australia,Australian
4420,4420,35.0,Female,Master's Degree,Human Resources Manager,8.0,92000.0,USA,White
4421,4421,26.0,Male,Bachelor's Degree,Software Engineer,1.0,52000.0,Australia,Asian
4422,4422,30.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,58000.0,Canada,Black
4423,4423,48.0,Male,PhD,Data Scientist,22.0,219000.0,UK,Mixed
4424,4424,32.0,Female,Master's Degree,Marketing Manager,6.0,77000.0,Australia,White
4425,4425,34.0,Male,Bachelor's Degree,Operations Manager,8.0,104000.0,USA,White
4426,4426,31.0,Female,High School,Junior Sales Associate,1.0,25000.0,UK,White
4427,4427,45.0,Male,Master's Degree,Marketing Manager,20.0,204000.0,USA,White
4428,4428,28.0,Female,Bachelor's Degree,Junior Software Developer,2.0,37000.0,Canada,White
4429,4429,44.0,Female,PhD,Data Scientist,18.0,183000.0,Australia,White
4430,4430,38.0,Male,Bachelor's Degree,Operations Manager,11.0,119000.0,UK,Welsh
4431,4431,30.0,Female,High School,Junior Sales Associate,1.0,25000.0,Canada,Asian
4432,4432,,Male,Master's Degree,Marketing Manager,20.0,204000.0,China,Korean
4433,4433,27.0,Female,Bachelor's Degree,Software Developer,3.0,61000.0,USA,Asian
4434,4434,41.0,Male,PhD,Data Scientist,15.0,157000.0,Canada,White
4435,4435,,Female,Master's Degree,Human Resources Manager,8.0,92000.0,China,Korean
4436,4436,26.0,Male,Bachelor's Degree,Software Engineer,1.0,52000.0,China,Korean
4437,4437,30.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,58000.0,USA,Hispanic
4438,4438,48.0,Male,PhD,Data Scientist,22.0,219000.0,Australia,Australian
4439,4439,32.0,Female,Master's Degree,Marketing Manager,6.0,77000.0,UK,White
4440,4440,34.0,Male,Bachelor's Degree,Operations Manager,8.0,104000.0,Canada,White
4441,4441,31.0,Female,High School,Junior Sales Associate,1.0,25000.0,Canada,White
4442,4442,45.0,Male,Master's Degree,Marketing Manager,20.0,204000.0,China,Korean
4443,4443,28.0,Female,Bachelor's Degree,Junior Software Developer,2.0,37000.0,Canada,Black
4444,4444,44.0,Female,PhD,Data Scientist,18.0,183000.0,China,Chinese
4445,4445,38.0,Male,Bachelor's Degree,Operations Manager,11.0,119000.0,China,Chinese
4446,4446,30.0,Female,High School,Junior Sales Associate,1.0,25000.0,Canada,Asian
4447,4447,45.0,Male,Master's Degree,Marketing Manager,20.0,204000.0,Canada,White
4448,4448,27.0,Female,Bachelor's Degree,Software Developer,3.0,61000.0,Australia,White
4449,4449,,Male,PhD,Data Scientist,15.0,157000.0,UK,Welsh
4450,4450,35.0,Female,Master's Degree,Human Resources Manager,8.0,92000.0,China,Chinese
4451,4451,26.0,Male,Bachelor's Degree,Software Engineer,1.0,52000.0,China,Chinese
4452,4452,30.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,58000.0,USA,African American
4453,4453,48.0,Male,PhD,Data Scientist,22.0,219000.0,UK,Mixed
4454,4454,32.0,Female,Master's Degree,Marketing Manager,6.0,77000.0,Canada,White
4455,4455,34.0,Male,Bachelor's Degree,Operations Manager,8.0,104000.0,Canada,Asian
4456,4456,31.0,Female,High School,Junior Sales Associate,1.0,25000.0,Australia,White
4457,4457,45.0,Male,Master's Degree,Marketing Manager,20.0,204000.0,China,Chinese
4458,4458,28.0,Female,Bachelor's Degree,Junior Software Developer,2.0,37000.0,China,White
4459,4459,44.0,Female,PhD,Data Scientist,18.0,183000.0,UK,Mixed
4460,4460,38.0,Male,Bachelor's Degree,Operations Manager,11.0,119000.0,USA,African American
4461,4461,30.0,Female,High School,Junior Sales Associate,1.0,25000.0,UK,Mixed
4462,4462,,Male,Master's Degree,Marketing Manager,20.0,204000.0,Australia,Australian
4463,4463,27.0,Female,Bachelor's Degree,Software Developer,3.0,61000.0,China,Korean
4464,4464,41.0,Male,PhD,Data Scientist,15.0,157000.0,Canada,Asian
4465,4465,35.0,Female,Master's Degree,Human Resources Manager,8.0,92000.0,USA,Hispanic
4466,4466,26.0,Male,Bachelor's Degree,Software Engineer,1.0,52000.0,Canada,Black
4467,4467,30.0,Female,Bachelor's Degree,Marketing Coordinator,4.0,58000.0,China,Korean
4468,4468,48.0,Male,PhD,Data Scientist,22.0,219000.0,UK,Mixed
4469,4469,32.0,Female,Master's Degree,Marketing Manager,6.0,77000.0,Australia,Australian
4470,4470,34.0,Male,Bachelor's Degree,Operations Manager,8.0,104000.0,USA,Hispanic
